X,Y,longitude,latitude,unique_num,id_no,rev_bis,name_en,name_fr,short_desc,short_de_1,justificat,justific_1,date_inscr,secondary_,danger,date_end,danger_lis,area_hecta,C1,C2,C3,C4,C5,C6,N7,N8,N9,N10,criteria_t,category,category_s,states_nam,states_n_1,region_en,region_fr,iso_code,udnp_code,transbound,d,icon_url
29.66666667,30.8358333333,29.666666670000001,30.835833333299998,"96","90",,Abu Mena,Abou Mena,"<p>The church, baptistry, basilicas, public buildings, streets, monasteries, houses and workshops in this early Christian holy city were built over the tomb of the martyr Menas of Alexandria, who died in A.D. 296.</p>","<p>Ville sainte paléochrétienne, Abou Mena, bâtie sur la tombe du martyr Ménas d'Alexandrie, mort en 296, a conservé son église, son baptistère, ses basiliques, ses établissements publics, ses rues, ses monastères, ses maisons et ses ateliers.</",,,"1979",,"1",,Y 2001,182.719999999999999,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,Egypt,Égypte,Arab States,États arabes,eg,egy,"0",1979/01/01,./0.png
33.97543,28.55623,33.975430000000003,28.556229999999999,"1116","954",,Saint Catherine Area,Zone Sainte-Catherine,"<p>The Orthodox Monastery of St Catherine stands at the foot of Mount Horeb where, the Old Testament records, Moses received the Tablets of the Law. The mountain is known and revered by Muslims as Jebel Musa. The entire area is sacred to three world reli","<p>Le monast&egrave;re orthodoxe de Sainte-Catherine est situ&eacute; au pied du mont Horeb o&ugrave;, dans l&rsquo;Ancien Testament, Mo&iuml;se aurait re&ccedil;u les Tables de la Loi. La montagne est &eacute;galement connue et r&eacute;v&eacute;r&eacut","<p><em>Criterion (i):</em> The architecture of St Catherine's Monastery, the artistic treasures that it houses, and its domestic integration into a rugged landscape combine to make it an outstanding example of human creative genius.</p>
<p><em>Criterion","<p><em>Crit&egrave;re (i):</em> L'architecture du monast&egrave;re de Sainte Catherine, les tr&eacute;sors artistiques qu'il abrite, et son int&eacute;gration au sein d'un paysage sauvage en font un exemple exceptionnel du g&eacute;nie cr&eacute;atif hum","2002",,"0",,,60100.000000000000000,"1","0","1","1","0","1","0","0","0","0",(i)(iii)(iv)(vi),Cultural,C,Egypt,Égypte,Arab States,États arabes,eg,egy,"0",2002/01/01,./0.png
30.18333,29.33333,30.183330000000002,29.333330000000000,"1363","1186",,Wadi Al-Hitan (Whale Valley),Wadi Al-Hitan (La vallée des Baleines),"<p>Wadi Al-Hitan, Whale Valley, in the Western Desert of Egypt, contains invaluable fossil remains of the earliest, and now extinct, suborder of whales, Archaeoceti. These fossils represent one of the major stories of evolution: the emergence of the whal","<p>Wadi al-Hitan, la Vall&eacute;e des baleines, dans le d&eacute;sert occidental de l&rsquo;&Eacute;gypte, contient des restes fossiles inestimables du plus ancien, et maintenant &eacute;teint, ordre des baleines archaeoceti. Ces fossiles repr&eacute;se",<p><em>Criterion (viii): </em>Wadi Al-Hitan is the most important site in the world to demonstrate one of the iconic changes that make up the record of life on Earth: the evolution of the whales. It portrays vividly their form and mode of life during the,"<p><em>Crit&egrave;re (viii) : </em>Wadi Al-Hitan est le site le plus important du monde d&eacute;montrant un des changements majeurs qui s&rsquo;inscrit dans l&rsquo;histoire de la vie sur Terre : l&rsquo;&eacute;volution des baleines. Leur forme et leu","2005",,"0",,,20015.000000000000000,"0","0","0","0","0","0","0","1","0","0",(viii),Natural,N,Egypt,Égypte,Arab States,États arabes,eg,egy,"0",2005/01/01,./2.png
-89.36916667,13.8275,-89.369166669999998,13.827500000000001,"799","675",,Joya de Cerén Archaeological Site,Site archéologique de Joya de Cerén,"<p>Joya de Cer&eacute;n was a pre-Hispanic farming community that, like Pompeii and Herculaneum in Italy, was buried under an eruption of the Laguna Caldera volcano c. AD 600. Because of the exceptional condition of the remains, they provide an insight i","<p>Joya de Ceren &eacute;tait une communaut&eacute; agricole pr&eacute;hispanique qui, comme Pomp&eacute;i et Herculanum en Italie, fut brutalement engloutie par une &eacute;ruption du volcan Laguna Caldera vers 600. Gr&acirc;ce &agrave; leur parfait &ea",,,"1993",,"0",,,3200.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,El Salvador,El Salvador,Latin America and the Caribbean,Amérique latine et Caraïbes,sv,slv,"0",1993/01/01,./0.png
38.9358333333,15.3352777778,38.935833333300003,15.335277777800000,"2131","1550",,Asmara: A Modernist African City,Asmara : une ville africaine moderniste,"<p>Located at over 2,000 m above sea level, the capital of Eritrea developed from the 1890s onwards as a military outpost for the Italian colonial power. After 1935, Asmara underwent a large scale programme of construction applying the Italian rationalis","<p>Située à plus de 2 000 m au-dessus du niveau de la mer, la capitale de l’Érythrée s’est développée à partir des années 1890 comme un avant-poste militaire de la puissance coloniale italienne. Après 1935, Asmara connut un programme de cons",,,"2017",,"0",,,481.000000000000000,"0","1","0","1","0","0","0","0","0","0",(ii)(iv),Cultural,C,Eritrea,Érythrée,Africa,Afrique,er,eri,"0",2017/01/01,./0.png
24.73333333,59.43333,24.733333330000001,59.433329999999998,"1626","822",Bis,Historic Centre (Old Town) of Tallinn,Centre historique (vieille ville) de Tallinn,"<p>The origins of Tallinn date back to the 13th century, when a castle was built there by the crusading knights of the Teutonic Order. It developed as a major centre of the Hanseatic League, and its wealth is demonstrated by the opulence of the public bu","<p>Les origines de Tallinn remontent au XIII<sup>e</sup> siècle, lorsqu'un château fut édifié par les croisés de l'ordre Teutonique. La cité s'est développée pour devenir un poste clé de la Ligue hanséatique et sa prospérité s'est traduite pa","<p>The Committee decided to inscribe this property on the basis of <em>criteria (ii) and (iv)</em>, considering that Tallinn is an outstanding and exceptionally complete and well preserved example of a medieval northern European trading city that retains","<p>Le Comité a décidé d'inscrire ce bien sur la base des <em>critères (ii) et (iv)</em>. Tallin constitue un exemple remarquable, exceptionnellement complet et bien conservé d'une cité médiévale commerciale d'Europe du Nord ayant parfaitement bie","1997",,"0",,,113.000000000000000,"0","1","0","1","0","0","0","0","0","0",(ii)(iv),Cultural,C,Estonia,Estonie,Europe and North America,Europe et Amérique du Nord,ee,est,"0",1997/01/01,./0.png
38.0666666667,13.1833333333,38.066666666700002,13.183333333300000,"12","9",,Simien National Park,Parc national du Simien,"<p>Massive erosion over the years on the Ethiopian plateau has created one of the most spectacular landscapes in the world, with jagged mountain peaks, deep valleys and sharp precipices dropping some 1,500 m. The park is home to some extremely rare anima","<p>Une érosion massive au cours des ans a formé sur le plateau éthiopien un des paysages les plus spectaculaires du monde, avec des pics, des vallées, et des précipices atteignant jusqu'à 1 500 m de profondeur. Le parc est le refuge d'animaux extr�",,,"1978",,"0","2017",P 1996-2017,13600.000000000000000,"0","0","0","0","0","0","1","0","0","1",(vii)(x),Natural,N,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1978/01/01,./2.png
40.57939,11.10006,40.579389999999997,11.100059999999999,"13","10",,Lower Valley of the Awash,Basse vallée de l'Aouache,"<p>The Awash valley contains one of the most important groupings of palaeontological sites on the African continent. The remains found at the site, the oldest of which date back at least 4 million years, provide evidence of human evolution which has modi","<p>La vall&eacute;e de l'Aouache contient un des plus importants ensembles de gisements pal&eacute;ontologiques du continent africain. Les vestiges d&eacute;couverts sur le site, dont les plus anciens ont au moins 4 millions d'ann&eacute;es, fournissent",,,"1980",,"0",,,0.000000000000000,"0","1","1","1","0","0","0","0","0","0",(ii)(iii)(iv),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1980/01/01,./0.png
38.6121,8.43491,38.612099999999998,8.434910000000000,"15","12",,Tiya,Tiya,"<p>Tiya is among the most important of the roughly 160 archaeological sites discovered so far in the Soddo region, south of Addis Ababa. The site contains 36 monuments, including 32 carved stelae covered with symbols, most of which are difficult to decip","<p>Sur quelque 160 sites arch&eacute;ologiques d&eacute;couverts jusqu'&agrave; pr&eacute;sent dans la r&eacute;gion du Soddo, au sud d'Addis-Abeba, celui de Tiya est l'un des plus importants. Il comprend 36 monuments, dont 32 st&egrave;les pr&eacute;sen",,,"1980",,"0",,,0.000000000000000,"1","0","0","1","0","0","0","0","0","0",(i)(iv),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1980/01/01,./0.png
38.71861,14.13019,38.718609999999998,14.130190000000001,"18","15",,Aksum,Axoum,"<p>The ruins of the ancient city of Aksum are found close to Ethiopia's northern border. They mark the location of the heart of ancient Ethiopia, when the Kingdom of Aksum was the most powerful state between the Eastern Roman Empire and Persia. The massi","<p>Près de la frontière nord de l'Éthiopie, les ruines de la ville ancienne d'Axoum marquent l'emplacement du cœur de l'Éthiopie antique, lorsque le royaume d'Axoum était l'État le plus puissant entre l'Empire romain d'Orient et la Perse. Les ruin",,,"1980",,"0",,,0.000000000000000,"1","0","0","1","0","0","0","0","0","0",(i)(iv),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1980/01/01,./0.png
35.96666667,4.8,35.966666670000002,4.800000000000000,"20","17",,Lower Valley of the Omo,Basse vallée de l'Omo,"<p>A prehistoric site near Lake Turkana, the lower valley of the Omo is renowned the world over. The discovery of many fossils there, especially <em>Homo gracilis</em>, has been of fundamental importance in the study of human evolution.</p>","<p>Près du lac Turkana, la basse vallée de l'Omo est un site préhistorique de renommée mondiale, où ont été découverts de nombreux fossiles, notamment l'<em>Homo gracilis</em>, d'une importance essentielle pour l'étude de l'évolution humaine.</",,,"1980",,"0",,,0.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1980/01/01,./0.png
39.04042,12.02935,39.040419999999997,12.029350000000001,"21","18",,"Rock-Hewn Churches, Lalibela",Églises creusées dans le roc de Lalibela,"<p>The 11 medieval monolithic cave churches of this 13th-century 'New Jerusalem' are situated in a mountainous region in the heart of Ethiopia near a traditional village with circular-shaped dwellings. Lalibela is a high place of Ethiopian Christianity,","<p>Au c&oelig;ur de l'&Eacute;thiopie, dans une r&eacute;gion montagneuse, les onze &eacute;glises monolithes m&eacute;di&eacute;vales de cette &laquo; nouvelle J&eacute;rusalem &raquo; du XIII<sup>e</sup> si&egrave;cle ont &eacute;t&eacute; creus&eacute",,,"1978",,"0",,,0.000000000000000,"1","1","1","0","0","0","0","0","0","0",(i)(ii)(iii),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1978/01/01,./0.png
37.4697,12.607909,37.469700000000003,12.607908999999999,"22","19",,"Fasil Ghebbi, Gondar Region",Fasil Ghebi,"<p>In the 16th and 17th centuries, the fortress-city of Fasil Ghebbi was the residence of the Ethiopian emperor Fasilides and his successors. Surrounded by a 900-m-long wall, the city contains palaces, churches, monasteries and unique public and private","<p>Résidence de l'empereur éthiopien Fasilidès et de ses successeurs aux XVI<sup>e</sup> et XVII<sup>e</sup> siècles, la ville fortifiée de Fasil Ghebbi regroupe à l'intérieur d'une enceinte de 900 m palais, églises, monastères, bâtiments publi",,,"1979",,"0",,,0.000000000000000,"0","1","1","0","0","0","0","0","0","0",(ii)(iii),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",1979/01/01,./0.png
42.1377777777,9.3088888888,42.137777777700002,9.308888888800000,"1452","1189",rev,"Harar Jugol, the Fortified Historic Town","Harar Jugol, la ville historique fortifiée",<p>The fortified historic town of Harar is located in the eastern part of the country on a plateau with deep gorges surrounded by deserts and savannah. The walls surrounding this sacred Muslim city were built between the 13th and 16th centuries. Harar Ju,"<p>La ville fortifiée de Harar est située dans la partie orientale du pays, sur un plateau encerclé par le désert et la savane et entaillé par de profondes gorges. Les murs ceignant cette ville sacrée musulmane ont été construits entre le XIIIe e",,,"2006",,"0",,,48.000000000000000,"0","1","1","1","1","0","0","0","0","0",(ii)(iii)(iv)(v),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",2006/01/01,./0.png
37.4,5.3,37.399999999999999,5.300000000000000,"1846","1333",rev,Konso Cultural Landscape,Paysage culturel du pays konso,<p>Konso Cultural Landscape is an arid property of stone walled terraces and fortified settlements in the Konso highlands of Ethiopia. It constitutes a spectacular example of a living cultural tradition stretching back 21 generations (more than 400 years,"<p>Le Paysage culturel du pays konso est un site aride avec des terrasses en pierre et des fortifications, situé sur les hauts plateaux d'Ethiopie. Il constitue un exemple spectaculaire d'une tradition culturelle vivante remontant à vingt-et-une géné",,,"2011",,"0",,,23000.000000000000000,"0","0","1","0","1","0","0","0","0","0",(iii)(v),Cultural,C,Ethiopia,Éthiopie,Africa,Afrique,et,eth,"0",2011/01/01,./0.png
